speaker_id,gender,utterance_id,language,raw_text,full_audio_file,original_data_split,region,duration,start,end,utterance_audio_file,standardized_text
rundkast_speaker_78,male,rundkast_25411,nn-NO,[s] skifta profil dei siste åra ?,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,2.699000000000069,1166.018,1168.717,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1166018_1168717.wav,qqq skifta profil dei siste åra
rundkast_speaker_78,male,rundkast_25421,nn-NO,"fundamentalt sett at det er [e] det samme limet som [e] , som ligger der fremdeles .",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,4.055000000000064,1199.473,1203.528,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1199473_1203528.wav,fundamentalt sett at det er eee det samme limet som eee som ligger der fremdeles
rundkast_speaker_78,male,rundkast_25422,nn-NO,"[i] men [e] er dette [e] , denne profiler() [e] , profilendringa skjedd med vilje eller er det rett og slett [e]",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,7.402000000000044,1203.528,1210.93,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1203528_1210930.wav,men eee er dette eee denne profiler eee profilendringa skjedd med vilje eller er det rett og slett eee
rundkast_speaker_78,male,rundkast_25433,nn-NO,"*vanlige spenninger , som i distriktspolitikk og i omfordelingsspørsmål .",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,3.325000000000045,1256.616,1259.941,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1256616_1259941.wav,vanlige spenninger som i distriktspolitikk og i omfordelingsspørsmål
rundkast_speaker_78,male,rundkast_25434,nn-NO,[i] nedgangen på menings [s] målingane blir forklart med at [e] K R F har,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,5.307999999999993,1259.941,1265.249,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1259941_1265249.wav,nedgangen på menings qqq målingane blir forklart med at eee k r f har
rundkast_speaker_78,male,rundkast_25443,nn-NO,det er en god del av forklaringen på [e] på svekkelsen i [e] i oppslutningen .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,4.544999999999845,1291.949,1296.494,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1291949_1296494.wav,det er en god del av forklaringen på eee på svekkelsen i eee i oppslutningen
rundkast_speaker_78,male,rundkast_25444,nn-NO,[i] din [e] kollega Anders [b-]_Storlag[-b] Jensen har sagt at Høgre no er det einaste partiet på Stortinget som har ein tydeleg,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,7.0900000000001455,1296.494,1303.584,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1296494_1303584.wav,din eee kollega anders jensen har sagt at høgre no er det einaste partiet på stortinget som har ein tydeleg
rundkast_speaker_78,male,rundkast_25445,nn-NO,"ideologisk basis ,",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,1.890999999999849,1303.584,1305.475,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1303584_1305475.wav,ideologisk basis
rundkast_speaker_78,male,rundkast_25454,nn-NO,"[i] enn på den økonomiske skalaen , det kommer mer som noe attåt .",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,3.4480000000000928,1337.529,1340.977,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1337529_1340977.wav,enn på den økonomiske skalaen det kommer mer som noe attåt
rundkast_speaker_78,male,rundkast_25465,nn-NO,[i] distriktspolitikk og *omplassering av statlige institusjoner også videre .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,3.2549999999998818,1375.226,1378.481,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1375226_1378481.wav,distriktspolitikk og omplassering av statlige institusjoner også videre
rundkast_speaker_78,male,rundkast_25466,nn-NO,men synst *du at [e] K R F,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,2.0160000000000764,1378.481,1380.497,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1378481_1380497.wav,men synst du at eee k r f
rundkast_speaker_78,male,rundkast_25467,nn-NO,har ein klar ideologi som det går an å _gjenkjenna ?,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,3.761999999999944,1380.497,1384.259,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1380497_1384259.wav,har ein klar ideologi som det går an å gjenkjenna
rundkast_speaker_78,male,rundkast_25475,nn-NO,"[i] som skal demme opp for sekulariseringen i samfunnet og ta vare på de kristne verdier , det er deres misjon bokstavlig talt .",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,6.041999999999916,1409.342,1415.384,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1409342_1415384.wav,som skal demme opp for sekulariseringen i samfunnet og ta vare på de kristne verdier det er deres misjon bokstavlig talt
rundkast_speaker_78,male,rundkast_25476,nn-NO,[i] [e] K R F [e] politikarane ikkje alltid [?] godt ord på seg,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,5.77800000000002,1415.384,1421.162,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1415384_1421162.wav,eee k r f eee politikarane ikkje alltid godt ord på seg
rundkast_speaker_78,male,rundkast_25477,nn-NO,[i] dei har vore skulda for å vera omsynslause og opportunistiske,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,4.666999999999916,1421.162,1425.829,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1421162_1425829.wav,dei har vore skulda for å vera omsynslause og opportunistiske
rundkast_speaker_78,male,rundkast_25490,nn-NO,"også der , akkurat som i Arbeiderpartiet .",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,1.4880000000000564,1485.745,1487.233,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1485745_1487233.wav,også der akkurat som i arbeiderpartiet
rundkast_speaker_78,male,rundkast_25491,nn-NO,"[i] [e] [m] [s] bedehus [e] kulturen er i ferd med å visna bort blir det sagt ,",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,5.669000000000096,1487.233,1492.902,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1487233_1492902.wav,eee mmm qqq bedehus eee kulturen er i ferd med å visna bort blir det sagt
rundkast_speaker_78,male,rundkast_25492,nn-NO,[i] [e] det betyr vel at [e] den tradisjonelle bakgrunnen for K R F,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,4.95699999999988,1492.902,1497.859,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1492902_1497859.wav,eee det betyr vel at eee den tradisjonelle bakgrunnen for k r f
rundkast_speaker_78,male,rundkast_25493,nn-NO,visnar også bort .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,1.8530000000000653,1497.859,1499.712,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1497859_1499712.wav,visnar også bort
rundkast_speaker_78,male,rundkast_25500,nn-NO,de har ikke noen maktbasis hvis [?] utelukkende satser på det organiserte kristenfolket,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,4.445000000000164,1527.964,1532.409,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1527964_1532409.wav,de har ikke noen maktbasis hvis utelukkende satser på det organiserte kristenfolket
rundkast_speaker_78,male,rundkast_25509,nn-NO,"[i] og det gjør jo at [e] K R F's mulige vinkling mot Arbeiderparti blir problematisk i *en , i et sånt litt videre perspektiv .",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,8.509000000000015,1570.488,1578.997,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1570488_1578997.wav,og det gjør jo at eee k r f s mulige vinkling mot arbeiderparti blir problematisk i en i et sånt litt videre perspektiv
rundkast_speaker_252,male,rundkast_25510,nn-NO,[i] [e] Bjørn Bø er du her framleis med oss ?,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,3.244999999999891,1578.997,1582.242,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1578997_1582242.wav,eee bjørn bø er du her framleis med oss
rundkast_speaker_78,male,rundkast_25513,nn-NO,[e] vil() hvis du vil oppsu() summera dette landsmøtet vil du seie at det var,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,4.245999999999867,1583.824,1588.07,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1583824_1588070.wav,eee vil hvis du vil oppsu summera dette landsmøtet vil du seie at det var
rundkast_speaker_78,male,rundkast_25514,nn-NO,et positivt [e] landsmøte sett i frå partiet si side ?,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,3.897000000000162,1588.07,1591.967,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1588070_1591967.wav,et positivt eee landsmøte sett i frå partiet si side
rundkast_speaker_252,male,rundkast_25515,nn-NO,[i] [e] [t-] gikk [-t] dei no ut i åkeren for å verkeleg så og hausta ?,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,5.676999999999907,1591.967,1597.644,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1591967_1597644.wav,eee gikk dei no ut i åkeren for å verkeleg så og hausta
rundkast_speaker_252,male,rundkast_25516,nn-NO,dei fikk i alle fall ein kommando om å,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,2.413999999999988,1597.644,1600.058,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1597644_1600058.wav,dei fikk i alle fall ein kommando om å
rundkast_speaker_252,male,rundkast_25517,nn-NO,*komme seg ut i samfunnet å snakke med einskild menneske og,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,3.527000000000044,1600.058,1603.585,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1600058_1603585.wav,komme seg ut i samfunnet å snakke med einskild menneske og
rundkast_speaker_252,male,rundkast_25518,nn-NO,fortelje at Kristeleg Folkeparti er [e] partiet med hjartelaget i norsk [e] [i] politikk,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,5.479000000000042,1603.585,1609.064,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1603585_1609064.wav,fortelje at kristeleg folkeparti er eee partiet med hjartelaget i norsk eee politikk
rundkast_speaker_252,male,rundkast_25519,nn-NO,"[i] [e] jau [e] dei blei vel sånn *nokolunde inspirert , det har ikkje",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,4.276999999999816,1609.064,1613.341,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1609064_1613341.wav,eee jau eee dei blei vel sånn nokolunde inspirert det har ikkje
rundkast_speaker_252,male,rundkast_25520,nn-NO,vore noko opprør på dette landsmøtet [i] [e] .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,2.9050000000002,1613.341,1616.246,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1613341_1616246.wav,vore noko opprør på dette landsmøtet eee
rundkast_speaker_252,male,rundkast_25521,nn-NO,partileiinga har [e] fått forklart kvifor dei må gjera som dei gjer når dei er i regjering og skrytt av,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,5.987999999999829,1616.246,1622.234,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1616246_1622234.wav,partileiinga har eee fått forklart kvifor dei må gjera som dei gjer når dei er i regjering og skrytt av
rundkast_speaker_252,male,rundkast_25522,nn-NO,"kor mykje godt dei har fått utretta der [i] ,",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,2.844000000000051,1622.234,1625.078,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1622234_1625078.wav,kor mykje godt dei har fått utretta der
rundkast_speaker_252,male,rundkast_25523,nn-NO,"faktisk [i] , og [e]",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,2.312000000000125,1625.078,1627.39,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1625078_1627390.wav,faktisk og eee
rundkast_speaker_252,male,rundkast_25524,nn-NO,den tendensen til mismot som var den er nok i alle fall over,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,4.280999999999949,1627.39,1631.671,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1627390_1631671.wav,den tendensen til mismot som var den er nok i alle fall over
rundkast_speaker_252,male,rundkast_25525,nn-NO,for dei næraste dagane sitt vedkommande .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,2.9099999999998545,1631.671,1634.581,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1631671_1634581.wav,for dei næraste dagane sitt vedkommande
rundkast_speaker_252,male,rundkast_25526,nn-NO,[i] statsminister Kjell Magne Bondevik han heldt ei stor tale i går,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,4.263000000000147,1634.581,1638.844,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1634581_1638844.wav,statsminister kjell magne bondevik han heldt ei stor tale i går
rundkast_speaker_252,male,rundkast_25527,nn-NO,"[i] og [e] det var ei , det var ei kraftig sprøyte kan ein sei , men [e]",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,4.875999999999976,1638.844,1643.72,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1638844_1643720.wav,og eee det var ei det var ei kraftig sprøyte kan ein sei men eee
rundkast_speaker_252,male,rundkast_25528,nn-NO,sprøyta måtte nok vera så stor også for å,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,3.007000000000062,1643.72,1646.727,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1643720_1646727.wav,sprøyta måtte nok vera så stor også for å
rundkast_speaker_252,male,rundkast_25529,nn-NO,"[i] å skape litt mot i dei som skal ut i valkampen , for [e]",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,3.711999999999989,1646.727,1650.439,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1646727_1650439.wav,å skape litt mot i dei som skal ut i valkampen for eee
rundkast_speaker_252,male,rundkast_25530,nn-NO,[i] det er mange her som har ytra at dei ikkje ser aldeles ljost på,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,3.755999999999858,1650.439,1654.195,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1650439_1654195.wav,det er mange her som har ytra at dei ikkje ser aldeles ljost på
rundkast_speaker_78,male,rundkast_25531,nn-NO,[i] på denne valkampen [b-] no [-b] .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,2.11200000000008,1654.195,1656.307,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1654195_1656307.wav,på denne valkampen no
rundkast_speaker_78,male,rundkast_25532,nn-NO,ja då [e] avrundar vi med eit spørsmål til deg [e] [s],/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,3.725999999999885,1656.307,1660.033,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1656307_1660033.wav,ja då eee avrundar vi med eit spørsmål til deg eee qqq
rundkast_speaker_78,male,rundkast_25533,nn-NO,[i] [e] [m] [e],/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,2.233000000000174,1660.033,1662.266,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1660033_1662266.wav,eee mmm eee
rundkast_speaker_78,male,rundkast_25534,nn-NO,er [e] prognosane for Kristelig Folkeparti,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,3.314999999999827,1662.266,1665.581,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1662266_1665581.wav,er eee prognosane for kristelig folkeparti
rundkast_speaker_78,male,rundkast_25541,nn-NO,"ja [s] , navnet Jesus [e] song _Kenneth Sivertsen",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,4.132000000000062,1817.713,1821.845,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1817713_1821845.wav,ja qqq navnet jesus eee song kenneth sivertsen
rundkast_speaker_78,male,rundkast_25542,nn-NO,[i] ein av dei mest populære songar i,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,3.1289999999999054,1821.845,1824.974,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1821845_1824974.wav,ein av dei mest populære songar i
rundkast_speaker_78,male,rundkast_25543,nn-NO,det [p] kristne miljøet .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,2.29300000000012,1824.974,1827.267,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1824974_1827267.wav,det kristne miljøet
rundkast_speaker_78,male,rundkast_25544,nn-NO,"[s] [i] i [e] går kveld feira tv-kjendisane seg sjølv [p] , igjen",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,4.926999999999907,1827.267,1832.194,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1827267_1832194.wav,qqq i eee går kveld feira tv-kjendisane seg sjølv igjen
rundkast_speaker_78,male,rundkast_25545,nn-NO,"[i] i eit ganske feitt show , Gullruten på tv to .",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,4.246000000000095,1832.194,1836.44,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1832194_1836440.wav,i eit ganske feitt show gullruten på tv to
rundkast_speaker_78,male,rundkast_25546,nn-NO,"[i] N R K er framleis ein leiande kjendisprodusent , men ellers må eg ærleg innrømma at eg aldri har sett eller hørt [i]",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,6.786000000000058,1836.44,1843.226,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1836440_1843226.wav,n r k er framleis ein leiande kjendisprodusent men ellers må eg ærleg innrømma at eg aldri har sett eller hørt
rundkast_speaker_78,male,rundkast_25547,nn-NO,om flesteparten av alle disse,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,2.038999999999988,1843.226,1845.265,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1843226_1845265.wav,om flesteparten av alle disse
rundkast_speaker_78,male,rundkast_25548,nn-NO,"[i] tv-stjernene ,",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,1.459999999999809,1845.265,1846.725,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1845265_1846725.wav,tv-stjernene
rundkast_speaker_78,male,rundkast_25549,nn-NO,[i] men dei likte seg i gjensidig glans .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,3.240999999999985,1846.725,1849.966,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1846725_1849966.wav,men dei likte seg i gjensidig glans
rundkast_speaker_78,male,rundkast_25550,nn-NO,[i] søndagsavisa's reporter Geir Rommetveit var [e] plassert på fremste rekkja i Grieg-hallen,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,6.466000000000122,1849.966,1856.432,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1849966_1856432.wav,søndagsavisa s reporter geir rommetveit var eee plassert på fremste rekkja i grieg-hallen
rundkast_speaker_78,male,rundkast_25551,nn-NO,"[i] ved sida av Se og Hør journalist Sigbjørn Vedeld ,",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,east,3.591999999999871,1856.432,1860.024,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1856432_1860024.wav,ved sida av se og hør journalist sigbjørn vedeld
rundkast_speaker_779,male,rundkast_25552,nn-NO,[i] som [e] synes Gullruten er noko av det største ein kan oppleva .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,west,4.887000000000171,1860.024,1864.911,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1860024_1864911.wav,som eee synes gullruten er noko av det største ein kan oppleva
rundkast_speaker_779,male,rundkast_25553,nn-NO,ja det her er veldig stort altså *det er andre *ord *eg er på [e] på radio og det her er en av de største,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,west,4.723999999999933,1864.911,1869.635,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1864911_1869635.wav,ja det her er veldig stort altså det er andre ord eg er på eee på radio og det her er en av de største
rundkast_speaker_779,male,rundkast_25554,nn-NO,"tv-begivenheten som er i Norge , det er jo som sagt , som ble sagt tidligere i kveld , det er [e]",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,west,3.86200000000008,1869.635,1873.497,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1869635_1873497.wav,tv-begivenheten som er i norge det er jo som sagt som ble sagt tidligere i kveld det er eee
rundkast_speaker_779,male,rundkast_25555,nn-NO,"[i] [e] tv-bransjens svar på Oscar-avdel() o() Oscar-utdelinga i Norge ,",/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,west,3.7519999999999527,1873.497,1877.249,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1873497_1877249.wav,eee tv-bransjens svar på oscar-avdel o oscar-utdelinga i norge
rundkast_speaker_172,male,rundkast_25556,nn-NO,så [e] det her er stort .,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio/N2_030911_NRK_SDA_NO.wav,rundkast,west,1.2039999999999509,1877.249,1878.453,/media/pers/storage/storage/SCRIBE_dataset_tmp/rundkast/audio_segments/N2_030911_NRK_SDA_NO_1877249_1878453.wav,så eee det her er stort
